OrderID,CustomerID,ProductID,Quantity,OrderDate,Status
23896,492,3178,1,17-08-2024,Delivered
23897,773,3543,2,17-08-2024,Cancelled
23898,1419,1151,5,17-08-2024,Shipped
23899,4796,2065,2,17-08-2024,Cancelled
23900,1212,881,3,17-08-2024,Cancelled
23901,2384,1048,2,17-08-2024,Delivered
23902,878,55,2,17-08-2024,Shipped
23903,3312,4579,3,17-08-2024,Cancelled
23904,856,2995,3,17-08-2024,Processing
23905,327,4782,1,17-08-2024,Delivered
23906,2771,1271,2,17-08-2024,Cancelled
23907,1729,3062,4,17-08-2024,Processing
23908,4941,570,3,17-08-2024,Cancelled
23909,2056,2483,3,17-08-2024,Shipped
23910,3989,32,4,17-08-2024,Processing
23911,109,4206,3,17-08-2024,Delivered
23912,496,4346,5,17-08-2024,Processing
23913,2831,1786,1,17-08-2024,Shipped
23914,4011,508,3,17-08-2024,Cancelled
23915,46,1276,2,17-08-2024,Shipped
23916,3712,1097,4,17-08-2024,Cancelled
23917,498,49,4,17-08-2024,Processing
23918,1530,1527,5,17-08-2024,Processing
23919,4847,2608,1,17-08-2024,Delivered
23920,3810,2374,3,17-08-2024,Delivered
23921,299,4282,3,17-08-2024,Shipped
23922,3342,1122,1,17-08-2024,Delivered
23923,705,4108,5,17-08-2024,Delivered
23924,281,1756,3,17-08-2024,Delivered
23925,1945,1887,3,17-08-2024,Processing
23926,1763,30,2,17-08-2024,Processing
23927,4302,4521,2,17-08-2024,Delivered
23928,4754,4906,5,17-08-2024,Processing
23929,2965,4673,1,17-08-2024,Cancelled
23930,4423,1467,5,17-08-2024,Delivered
23931,2060,308,1,17-08-2024,Delivered
23932,739,3157,1,17-08-2024,Processing
23933,2228,453,5,17-08-2024,Processing
23934,1620,4394,1,17-08-2024,Cancelled
23935,4876,2432,5,17-08-2024,Processing
23936,2803,1499,3,17-08-2024,Cancelled
23937,4000,1731,5,17-08-2024,Delivered
23938,4703,1504,5,17-08-2024,Cancelled
23939,242,642,3,17-08-2024,Cancelled
23940,2208,4727,4,17-08-2024,Delivered
23941,860,147,1,17-08-2024,Processing
23942,4337,4855,3,17-08-2024,Delivered
23943,135,3687,3,17-08-2024,Cancelled
23944,1711,1191,3,17-08-2024,Processing
23945,36,1378,3,17-08-2024,Processing
23946,3387,3018,4,17-08-2024,Delivered
23947,253,749,5,17-08-2024,Shipped
23948,3342,4597,4,17-08-2024,Shipped
23949,2802,3803,1,17-08-2024,Shipped
23950,2602,3518,1,17-08-2024,Processing
23951,433,1533,2,17-08-2024,Processing
23952,3525,3473,3,17-08-2024,Shipped
23953,4804,721,4,17-08-2024,Cancelled
23954,3854,4574,5,17-08-2024,Processing
23955,3304,4044,1,17-08-2024,Shipped
23956,4088,2698,3,17-08-2024,Shipped
23957,2230,4177,4,17-08-2024,Cancelled
23958,4184,4612,5,17-08-2024,Delivered
23959,4868,4654,4,17-08-2024,Shipped
23960,382,3823,5,17-08-2024,Shipped
23961,4152,4834,5,17-08-2024,Processing
23962,2111,634,3,17-08-2024,Processing
23963,2609,1192,5,17-08-2024,Delivered
23964,1519,4527,5,17-08-2024,Processing
23965,490,2337,4,17-08-2024,Cancelled
23966,4992,1058,5,17-08-2024,Shipped
23967,3057,4918,5,17-08-2024,Delivered
23968,2278,3917,2,17-08-2024,Processing
23969,4138,3051,5,17-08-2024,Cancelled
23970,1420,100,5,17-08-2024,Cancelled
23971,3772,4516,5,17-08-2024,Shipped
23972,141,1517,3,17-08-2024,Shipped
23973,3746,4344,4,17-08-2024,Cancelled
23974,3241,2069,5,17-08-2024,Cancelled
23975,2024,695,5,17-08-2024,Delivered
23976,996,1424,3,17-08-2024,Delivered
23977,259,1481,1,17-08-2024,Cancelled
23978,4194,2450,2,17-08-2024,Processing
23979,1455,3260,3,17-08-2024,Shipped
23980,1862,4400,1,17-08-2024,Shipped
23981,143,105,2,17-08-2024,Shipped
23982,1830,621,4,17-08-2024,Delivered
23983,3595,3609,2,17-08-2024,Processing
23984,4045,4008,4,17-08-2024,Shipped
23985,498,3204,4,17-08-2024,Cancelled
23986,1425,603,1,17-08-2024,Shipped
23987,3585,3707,4,17-08-2024,Cancelled
23988,3920,303,4,17-08-2024,Shipped
23989,3753,4807,5,17-08-2024,Processing
23990,1816,115,1,17-08-2024,Shipped
23991,1150,2164,1,17-08-2024,Delivered
23992,2530,2253,3,17-08-2024,Delivered
23993,4248,3299,4,17-08-2024,Shipped
23994,3256,3695,1,17-08-2024,Cancelled
23995,3682,3278,3,17-08-2024,Cancelled
23996,3558,183,5,17-08-2024,Processing
23997,4434,4191,3,17-08-2024,Delivered
23998,1224,1987,3,17-08-2024,Cancelled
23999,3804,368,4,17-08-2024,Shipped
24000,1880,1683,2,17-08-2024,Processing
24001,4006,324,3,17-08-2024,Cancelled
24002,2360,22,1,17-08-2024,Delivered
24003,987,3491,1,17-08-2024,Cancelled
24004,4148,2380,3,17-08-2024,Cancelled
24005,2409,3739,3,17-08-2024,Cancelled
24006,3819,3395,2,17-08-2024,Processing
24007,3700,1409,1,17-08-2024,Processing
24008,2141,2805,3,17-08-2024,Cancelled
24009,2413,1499,1,17-08-2024,Cancelled
24010,2416,2066,3,17-08-2024,Shipped
24011,1941,4834,2,17-08-2024,Delivered
24012,1644,935,5,17-08-2024,Shipped
24013,2418,4897,2,17-08-2024,Delivered
24014,4477,2603,1,17-08-2024,Delivered
24015,4330,2536,3,17-08-2024,Shipped
24016,601,1947,5,17-08-2024,Cancelled
24017,1102,1171,1,17-08-2024,Delivered
24018,1980,198,1,17-08-2024,Shipped
24019,730,506,2,17-08-2024,Cancelled
24020,4042,4103,1,17-08-2024,Cancelled
24021,4749,1487,5,17-08-2024,Delivered
24022,312,4878,5,17-08-2024,Shipped
24023,397,2718,5,17-08-2024,Shipped
24024,584,3872,3,17-08-2024,Processing
24025,4846,2757,1,17-08-2024,Delivered
24026,3257,2911,5,17-08-2024,Cancelled
24027,442,3959,3,17-08-2024,Cancelled
24028,4923,3307,4,17-08-2024,Shipped
24029,1289,1409,5,17-08-2024,Cancelled
24030,4049,1082,5,17-08-2024,Processing
24031,4287,3447,2,17-08-2024,Cancelled
24032,1364,1726,4,17-08-2024,Cancelled
24033,2020,4934,3,17-08-2024,Delivered
24034,1,419,5,17-08-2024,Processing
24035,1073,3690,4,17-08-2024,Shipped
24036,2684,1915,1,17-08-2024,Processing
24037,802,4125,2,17-08-2024,Shipped
24038,2388,58,5,17-08-2024,Processing
24039,2113,3431,3,17-08-2024,Processing
24040,2648,3454,5,17-08-2024,Delivered
24041,4880,2574,2,17-08-2024,Processing
24042,1213,1298,2,17-08-2024,Processing
24043,3193,3825,4,17-08-2024,Cancelled
24044,359,4143,4,17-08-2024,Cancelled
24045,3516,337,2,17-08-2024,Cancelled
24046,92,4244,2,17-08-2024,Shipped
24047,1509,1549,5,17-08-2024,Shipped
24048,2576,4692,5,17-08-2024,Cancelled
24049,3776,76,3,17-08-2024,Delivered
24050,1823,628,5,17-08-2024,Cancelled
24051,4121,4092,4,17-08-2024,Delivered
24052,1485,3294,5,17-08-2024,Cancelled
24053,2513,2132,2,17-08-2024,Delivered
24054,226,2230,3,17-08-2024,Delivered
24055,4364,2536,3,17-08-2024,Cancelled
24056,2890,3179,3,17-08-2024,Cancelled
24057,2826,2020,5,17-08-2024,Shipped
24058,2969,4845,4,17-08-2024,Processing
24059,1348,1183,1,17-08-2024,Shipped
24060,2375,1605,5,17-08-2024,Cancelled
24061,1707,2170,4,17-08-2024,Processing
24062,1479,781,1,17-08-2024,Shipped
24063,2682,3955,1,17-08-2024,Cancelled
24064,3344,3641,3,17-08-2024,Shipped
24065,1103,4993,5,17-08-2024,Delivered
24066,4531,1417,2,17-08-2024,Cancelled
24067,22,4061,3,17-08-2024,Processing
24068,4192,9,1,17-08-2024,Delivered
24069,3754,3001,4,17-08-2024,Processing
24070,4695,125,4,17-08-2024,Shipped
24071,2920,1944,3,17-08-2024,Cancelled
24072,2677,226,4,17-08-2024,Cancelled
24073,2528,3406,3,17-08-2024,Shipped
24074,1051,2466,3,17-08-2024,Processing
24075,3261,4328,4,17-08-2024,Shipped
24076,3011,941,2,17-08-2024,Processing
24077,3423,1754,2,17-08-2024,Cancelled
24078,175,1737,3,17-08-2024,Shipped
24079,1336,783,3,17-08-2024,Delivered
24080,354,1222,1,17-08-2024,Delivered
24081,936,3967,2,17-08-2024,Processing
24082,661,3096,4,17-08-2024,Delivered
24083,3936,3681,3,17-08-2024,Shipped
24084,4908,384,4,17-08-2024,Cancelled
24085,614,1332,5,17-08-2024,Delivered
24086,2905,4473,5,17-08-2024,Shipped
24087,676,3787,5,17-08-2024,Cancelled
24088,664,1991,5,17-08-2024,Cancelled
24089,2960,3021,4,17-08-2024,Shipped
24090,217,3945,3,17-08-2024,Shipped
24091,3027,1873,2,17-08-2024,Cancelled
24092,2507,2019,3,17-08-2024,Cancelled
24093,1487,1879,2,17-08-2024,Cancelled
24094,879,1025,4,17-08-2024,Processing
24095,2192,1057,5,17-08-2024,Processing
24096,2946,4551,3,17-08-2024,Processing
24097,4345,1979,3,17-08-2024,Shipped
24098,1024,2069,2,17-08-2024,Shipped
24099,2178,4672,5,17-08-2024,Shipped
24100,273,1225,3,17-08-2024,Cancelled
24101,1808,2236,2,17-08-2024,Delivered
24102,4366,641,3,17-08-2024,Processing
24103,3811,3168,5,17-08-2024,Processing
24104,4332,2410,4,17-08-2024,Shipped
24105,4401,3331,3,17-08-2024,Delivered
24106,3411,4712,5,17-08-2024,Shipped
24107,2292,3182,4,17-08-2024,Cancelled
24108,755,3798,3,17-08-2024,Processing
24109,4297,3492,1,17-08-2024,Delivered
24110,1278,1598,2,17-08-2024,Cancelled
24111,3662,4122,4,17-08-2024,Cancelled
24112,4293,2327,2,17-08-2024,Cancelled
24113,3561,1152,1,17-08-2024,Delivered
24114,943,4406,5,17-08-2024,Shipped
24115,2377,240,5,17-08-2024,Cancelled
24116,1257,4786,5,17-08-2024,Delivered
24117,3281,2520,4,17-08-2024,Delivered
24118,1596,2797,5,17-08-2024,Processing
24119,2261,4503,3,17-08-2024,Processing
24120,2944,769,2,17-08-2024,Delivered
24121,3392,4190,5,17-08-2024,Cancelled
24122,2795,3432,3,17-08-2024,Delivered
24123,3773,4131,3,17-08-2024,Shipped
24124,2454,2244,5,17-08-2024,Cancelled
24125,2758,409,5,17-08-2024,Processing
24126,565,2761,3,17-08-2024,Shipped
24127,3039,174,3,17-08-2024,Shipped
24128,3066,2156,3,17-08-2024,Shipped
24129,4151,172,2,17-08-2024,Shipped
24130,471,4013,2,17-08-2024,Processing
24131,1441,895,2,17-08-2024,Processing
24132,2276,3964,5,17-08-2024,Cancelled
24133,3696,261,3,17-08-2024,Shipped
24134,894,2301,1,17-08-2024,Cancelled
24135,2826,317,3,17-08-2024,Shipped
24136,747,3844,4,17-08-2024,Delivered
24137,3427,2993,4,17-08-2024,Cancelled
24138,2289,3570,4,17-08-2024,Cancelled
24139,1753,2033,4,17-08-2024,Processing
24140,2342,4501,3,17-08-2024,Shipped
24141,1943,1242,4,17-08-2024,Delivered
24142,2373,1562,4,17-08-2024,Shipped
24143,3880,2584,4,17-08-2024,Delivered
24144,3159,2996,5,17-08-2024,Shipped
24145,3074,4626,5,17-08-2024,Shipped
24146,3202,177,3,17-08-2024,Shipped
24147,814,3944,1,17-08-2024,Delivered
24148,1399,2251,5,17-08-2024,Cancelled
24149,625,1678,4,17-08-2024,Cancelled
24150,168,1676,1,17-08-2024,Cancelled
24151,1935,3097,2,17-08-2024,Processing
24152,2466,683,1,17-08-2024,Processing
24153,4552,4012,1,17-08-2024,Processing
24154,1222,1983,5,17-08-2024,Shipped
24155,3644,400,4,17-08-2024,Shipped
24156,3764,3878,4,17-08-2024,Processing
24157,192,59,5,17-08-2024,Shipped
24158,4259,2038,2,17-08-2024,Delivered
24159,2394,1514,1,17-08-2024,Shipped
24160,655,1228,5,17-08-2024,Delivered
24161,4465,4279,4,17-08-2024,Cancelled
24162,3590,1260,3,17-08-2024,Cancelled
24163,1274,4137,4,17-08-2024,Shipped
24164,3420,728,1,17-08-2024,Processing
24165,3596,3946,3,17-08-2024,Shipped
24166,571,1592,2,17-08-2024,Delivered
24167,308,3536,3,17-08-2024,Cancelled
24168,2664,2957,2,17-08-2024,Shipped
24169,4294,1191,5,17-08-2024,Shipped
24170,2982,4336,1,17-08-2024,Shipped
24171,4333,1711,3,17-08-2024,Cancelled
24172,2772,1828,4,17-08-2024,Shipped
24173,1784,4572,4,17-08-2024,Shipped
24174,4504,1724,3,17-08-2024,Delivered
24175,1766,3601,1,17-08-2024,Shipped
24176,1330,2443,1,17-08-2024,Delivered
24177,2910,4818,5,17-08-2024,Cancelled
24178,620,1632,5,17-08-2024,Delivered
24179,4948,2854,3,17-08-2024,Processing
24180,1962,3702,5,17-08-2024,Processing
24181,4328,1302,5,17-08-2024,Delivered
24182,3359,3236,1,17-08-2024,Cancelled
24183,347,713,4,17-08-2024,Delivered
24184,3295,1261,3,17-08-2024,Processing
24185,191,4537,1,17-08-2024,Cancelled
24186,3649,1973,5,17-08-2024,Processing
24187,818,826,3,17-08-2024,Processing
24188,4870,3138,3,17-08-2024,Processing
24189,4108,3978,2,17-08-2024,Processing
24190,1893,2157,3,17-08-2024,Shipped
24191,537,1897,3,17-08-2024,Processing
24192,301,4130,3,17-08-2024,Cancelled
24193,1265,1173,1,17-08-2024,Delivered
24194,1750,3787,3,17-08-2024,Processing
24195,690,2864,4,17-08-2024,Shipped
24196,3759,452,2,17-08-2024,Delivered
24197,3085,3751,3,17-08-2024,Processing
24198,4128,1968,1,17-08-2024,Cancelled
24199,4502,1612,1,17-08-2024,Shipped
24200,1428,3608,4,17-08-2024,Delivered
24201,748,4640,4,17-08-2024,Delivered
24202,1582,1459,5,17-08-2024,Shipped
24203,587,3303,4,17-08-2024,Shipped
24204,4990,747,4,17-08-2024,Cancelled
24205,693,3234,1,17-08-2024,Delivered
24206,3516,2499,4,17-08-2024,Processing
24207,2058,48,4,17-08-2024,Cancelled
24208,4599,965,3,17-08-2024,Cancelled
24209,1887,259,2,17-08-2024,Delivered
24210,558,4722,5,17-08-2024,Shipped
24211,1828,2090,4,17-08-2024,Cancelled
24212,592,3425,5,17-08-2024,Shipped
24213,4531,3624,5,17-08-2024,Shipped
24214,1950,2392,1,17-08-2024,Shipped
24215,4062,2420,1,17-08-2024,Cancelled
24216,2578,1416,2,17-08-2024,Delivered
24217,1756,943,4,17-08-2024,Delivered
24218,4204,314,5,17-08-2024,Cancelled
24219,3812,2251,1,17-08-2024,Processing
24220,3118,1385,3,17-08-2024,Delivered
24221,3545,997,4,17-08-2024,Delivered
24222,3682,40,1,17-08-2024,Shipped
24223,4883,1778,3,17-08-2024,Delivered
24224,3319,1094,2,17-08-2024,Cancelled
24225,4551,1853,5,17-08-2024,Cancelled
24226,4413,3767,5,17-08-2024,Processing
24227,4497,3291,4,17-08-2024,Cancelled
24228,4810,3354,2,17-08-2024,Processing
24229,2955,1061,4,17-08-2024,Cancelled
24230,4903,1085,5,17-08-2024,Delivered
24231,2652,534,4,17-08-2024,Shipped
24232,2587,298,1,17-08-2024,Cancelled
24233,3139,3240,1,17-08-2024,Delivered
24234,4334,3835,2,17-08-2024,Processing
24235,4358,3021,3,17-08-2024,Processing
24236,1740,159,5,17-08-2024,Delivered
24237,684,3123,3,17-08-2024,Delivered
24238,1882,4579,5,17-08-2024,Cancelled
24239,3524,3056,5,17-08-2024,Delivered
24240,89,2786,5,17-08-2024,Delivered
24241,358,1746,3,17-08-2024,Processing
24242,1262,1385,5,17-08-2024,Cancelled
24243,1811,1163,4,17-08-2024,Cancelled
24244,941,2727,5,17-08-2024,Delivered
24245,2028,2089,2,17-08-2024,Shipped
24246,777,1004,2,17-08-2024,Shipped
24247,1911,2046,1,17-08-2024,Delivered
24248,4155,1460,4,17-08-2024,Delivered
24249,2827,2928,4,17-08-2024,Cancelled
24250,1049,4160,4,17-08-2024,Shipped
24251,2796,778,3,17-08-2024,Delivered
24252,2811,1453,4,17-08-2024,Delivered
24253,3624,219,3,17-08-2024,Cancelled
24254,4795,3462,1,17-08-2024,Delivered
24255,4879,3912,2,17-08-2024,Cancelled
24256,1392,3842,5,17-08-2024,Delivered
24257,18,3047,5,17-08-2024,Delivered
24258,3771,1006,3,17-08-2024,Delivered
24259,4121,1476,3,17-08-2024,Delivered
24260,277,2378,5,17-08-2024,Delivered
24261,1776,175,2,17-08-2024,Cancelled
24262,1603,2941,5,17-08-2024,Cancelled
24263,573,3757,1,17-08-2024,Processing
24264,3851,925,2,17-08-2024,Shipped
24265,3345,2583,1,17-08-2024,Delivered
24266,2328,607,4,17-08-2024,Shipped
24267,2434,3770,5,17-08-2024,Delivered
24268,688,3256,5,17-08-2024,Processing
24269,3294,4712,1,17-08-2024,Shipped
24270,1291,2029,2,17-08-2024,Cancelled
24271,855,1824,1,17-08-2024,Delivered
24272,3959,4394,1,17-08-2024,Shipped
24273,841,722,1,17-08-2024,Cancelled
24274,458,1517,4,17-08-2024,Delivered
24275,2741,4710,3,17-08-2024,Delivered
24276,2270,1720,4,17-08-2024,Cancelled
24277,2709,3947,3,17-08-2024,Processing
24278,2754,2513,1,17-08-2024,Cancelled
24279,2803,1697,4,17-08-2024,Processing
24280,2387,1501,4,17-08-2024,Delivered
24281,4323,195,4,17-08-2024,Shipped
24282,1965,3773,2,17-08-2024,Processing
24283,3803,4857,1,17-08-2024,Cancelled
24284,1066,4554,4,17-08-2024,Processing
24285,4623,3528,3,17-08-2024,Processing
24286,4074,777,3,17-08-2024,Delivered
24287,769,4424,5,17-08-2024,Cancelled
24288,732,1597,3,17-08-2024,Delivered
24289,1158,4211,5,17-08-2024,Processing
24290,2493,813,1,17-08-2024,Delivered
24291,4959,3187,5,17-08-2024,Cancelled
24292,3807,3516,3,17-08-2024,Shipped
24293,3542,3102,4,17-08-2024,Delivered
24294,3951,2920,5,17-08-2024,Cancelled
24295,3462,559,1,17-08-2024,Shipped
24296,4084,4423,5,17-08-2024,Cancelled
24297,3745,2756,5,17-08-2024,Delivered
24298,1743,3298,4,17-08-2024,Delivered
24299,3221,1665,3,17-08-2024,Shipped
24300,796,3370,2,17-08-2024,Shipped
24301,87,2977,5,17-08-2024,Delivered
24302,772,4648,2,17-08-2024,Processing
24303,441,1581,5,17-08-2024,Delivered
24304,55,2113,2,17-08-2024,Cancelled
24305,2267,2302,3,17-08-2024,Processing
24306,72,3577,1,17-08-2024,Processing
24307,50,575,2,17-08-2024,Shipped
24308,4293,3634,3,17-08-2024,Processing
24309,4734,3903,3,17-08-2024,Delivered
24310,1478,4963,3,17-08-2024,Cancelled
24311,3734,2561,4,17-08-2024,Delivered
24312,4608,134,2,17-08-2024,Shipped
24313,2577,2051,2,17-08-2024,Delivered
24314,4076,923,2,17-08-2024,Shipped
24315,1347,327,4,17-08-2024,Shipped
24316,2205,2928,3,17-08-2024,Processing
24317,121,3702,2,17-08-2024,Delivered
24318,222,4939,2,17-08-2024,Cancelled
24319,3817,4348,3,17-08-2024,Shipped
24320,3073,4333,3,17-08-2024,Delivered
24321,1093,311,4,17-08-2024,Shipped
24322,951,1803,1,17-08-2024,Cancelled
24323,2267,3110,4,17-08-2024,Shipped
24324,3608,434,3,17-08-2024,Shipped
24325,4892,4213,5,17-08-2024,Shipped
24326,3193,1222,5,17-08-2024,Cancelled
24327,2080,1753,5,17-08-2024,Processing
24328,2006,3659,4,17-08-2024,Cancelled
24329,1597,2684,2,17-08-2024,Shipped
24330,3131,1525,4,17-08-2024,Shipped
24331,2192,1647,5,17-08-2024,Processing
24332,1512,447,4,17-08-2024,Shipped
24333,301,4428,5,17-08-2024,Processing
24334,2492,874,2,17-08-2024,Delivered
24335,1530,4999,5,17-08-2024,Cancelled
24336,2548,3181,5,17-08-2024,Shipped
24337,2158,978,3,17-08-2024,Cancelled
24338,1651,2987,2,17-08-2024,Delivered
24339,1426,2516,2,17-08-2024,Shipped
24340,3018,1967,5,17-08-2024,Cancelled
24341,1628,3993,4,17-08-2024,Delivered
24342,2594,826,2,17-08-2024,Shipped
24343,165,1354,5,17-08-2024,Cancelled
24344,3146,1752,1,17-08-2024,Shipped
24345,1821,4465,2,17-08-2024,Delivered
24346,3651,3201,5,17-08-2024,Cancelled
24347,3396,3180,2,17-08-2024,Processing
24348,3131,1023,5,17-08-2024,Shipped
24349,3824,2105,4,17-08-2024,Shipped
24350,3544,2659,5,17-08-2024,Processing
24351,1087,3342,1,17-08-2024,Processing
24352,3840,1601,4,17-08-2024,Cancelled
24353,42,4682,1,17-08-2024,Processing
24354,3420,3485,5,17-08-2024,Cancelled
24355,2709,1182,3,17-08-2024,Processing
24356,4723,2085,5,17-08-2024,Delivered
24357,4767,3341,2,17-08-2024,Processing
24358,4835,2989,5,17-08-2024,Cancelled
24359,2967,3333,2,17-08-2024,Cancelled
24360,1774,4497,3,17-08-2024,Delivered
24361,708,3426,4,17-08-2024,Processing
24362,2741,3242,1,17-08-2024,Processing
24363,1035,3780,3,17-08-2024,Delivered
24364,938,3544,5,17-08-2024,Shipped
24365,3051,4724,2,17-08-2024,Cancelled
24366,680,2298,4,17-08-2024,Processing
24367,4288,846,2,17-08-2024,Cancelled
24368,1476,4503,1,17-08-2024,Cancelled
24369,4493,3188,2,17-08-2024,Processing
24370,1119,468,2,17-08-2024,Delivered
24371,588,1667,4,17-08-2024,Shipped
24372,4729,2790,3,17-08-2024,Processing
24373,3337,4468,2,17-08-2024,Shipped
24374,1150,335,1,17-08-2024,Delivered
24375,4773,3361,4,17-08-2024,Processing
24376,1181,3314,1,17-08-2024,Delivered
24377,1978,60,3,17-08-2024,Delivered
24378,3193,4464,5,17-08-2024,Cancelled
24379,1829,3822,5,17-08-2024,Delivered
24380,1374,3336,2,17-08-2024,Cancelled
24381,862,4539,1,17-08-2024,Shipped
24382,1811,1577,5,17-08-2024,Shipped
24383,3809,4868,5,17-08-2024,Shipped
24384,664,1639,5,17-08-2024,Shipped
24385,4155,4126,2,17-08-2024,Delivered
24386,2377,4870,4,17-08-2024,Processing
24387,4078,3621,1,17-08-2024,Delivered
24388,3304,3834,5,17-08-2024,Processing
24389,4346,926,5,17-08-2024,Delivered
24390,4916,4995,5,17-08-2024,Delivered
24391,589,3929,2,17-08-2024,Delivered
24392,1526,1346,3,17-08-2024,Cancelled
24393,645,2165,3,17-08-2024,Processing
24394,156,2194,1,17-08-2024,Delivered
24395,4335,3990,1,17-08-2024,Processing
24396,997,4552,5,17-08-2024,Shipped
24397,2931,1196,4,17-08-2024,Delivered
24398,4889,558,5,17-08-2024,Cancelled
24399,1540,4598,3,17-08-2024,Cancelled
24400,1216,2803,5,17-08-2024,Delivered
24401,1168,2247,5,17-08-2024,Delivered
24402,3993,2108,2,17-08-2024,Shipped
24403,2538,4695,1,17-08-2024,Processing
24404,332,4736,4,17-08-2024,Shipped
24405,4148,1857,5,17-08-2024,Cancelled
24406,4180,1461,3,17-08-2024,Cancelled
24407,690,286,4,17-08-2024,Delivered
24408,2989,1120,2,17-08-2024,Cancelled
24409,3635,3674,3,17-08-2024,Shipped
24410,1969,357,2,17-08-2024,Processing
24411,4893,4504,4,17-08-2024,Shipped
24412,489,166,1,17-08-2024,Processing
24413,1469,3497,5,17-08-2024,Shipped
24414,1377,1161,4,17-08-2024,Shipped
24415,3136,3327,4,17-08-2024,Processing
24416,2187,3723,1,17-08-2024,Cancelled
24417,4496,532,2,17-08-2024,Delivered
24418,2264,1512,5,17-08-2024,Processing
24419,1832,1145,2,17-08-2024,Shipped
24420,4992,882,1,17-08-2024,Cancelled
24421,3471,253,4,17-08-2024,Cancelled
24422,1131,1651,2,17-08-2024,Shipped
24423,3053,4257,2,17-08-2024,Shipped
24424,1484,4456,4,17-08-2024,Processing
24425,2299,2818,5,17-08-2024,Processing
24426,502,3173,3,17-08-2024,Shipped
24427,4842,945,4,17-08-2024,Shipped
24428,4224,4636,2,17-08-2024,Shipped
24429,1614,977,3,17-08-2024,Delivered
24430,3435,3962,5,17-08-2024,Cancelled
24431,2903,2595,1,17-08-2024,Shipped
24432,2557,4568,1,17-08-2024,Delivered
24433,822,3317,1,17-08-2024,Shipped
24434,2383,1778,1,17-08-2024,Delivered
24435,4283,2781,4,17-08-2024,Delivered
24436,1899,219,1,17-08-2024,Cancelled
24437,379,3934,2,17-08-2024,Delivered
24438,1682,4046,3,17-08-2024,Shipped
24439,4606,1812,1,17-08-2024,Delivered
24440,4841,1738,5,17-08-2024,Shipped
24441,1199,4489,5,17-08-2024,Delivered
24442,1101,2897,5,17-08-2024,Delivered
24443,1363,2412,4,17-08-2024,Cancelled
24444,3653,3241,3,17-08-2024,Cancelled
24445,3761,1024,2,17-08-2024,Processing
24446,2539,3844,5,17-08-2024,Shipped
24447,1936,4916,3,17-08-2024,Processing
24448,3147,2139,1,17-08-2024,Shipped
24449,4905,1763,1,17-08-2024,Processing
24450,2838,2223,4,17-08-2024,Cancelled
24451,665,3245,3,17-08-2024,Cancelled
24452,2893,319,2,17-08-2024,Cancelled
24453,4050,3978,1,17-08-2024,Shipped
24454,129,625,5,17-08-2024,Delivered
24455,118,4701,4,17-08-2024,Cancelled
24456,3895,4003,4,17-08-2024,Delivered
24457,480,1355,3,17-08-2024,Delivered
24458,4284,2843,4,17-08-2024,Processing
24459,4523,2629,2,17-08-2024,Cancelled
24460,4637,1668,1,17-08-2024,Cancelled
24461,3750,2814,2,17-08-2024,Cancelled
24462,4646,4703,3,17-08-2024,Delivered
24463,396,652,4,17-08-2024,Cancelled
24464,1646,1764,2,17-08-2024,Processing
24465,334,2253,3,17-08-2024,Shipped
24466,4662,4382,4,17-08-2024,Shipped
24467,4729,2240,1,17-08-2024,Cancelled
24468,3336,1798,4,17-08-2024,Processing
24469,1565,2196,1,17-08-2024,Processing
24470,411,71,2,17-08-2024,Processing
24471,1583,2990,2,17-08-2024,Delivered
24472,529,54,2,17-08-2024,Shipped
24473,4908,4987,3,17-08-2024,Delivered
24474,2309,1237,2,17-08-2024,Processing
24475,3527,1355,5,17-08-2024,Processing
24476,1473,3492,2,17-08-2024,Processing
24477,3430,862,2,17-08-2024,Cancelled
24478,880,121,1,17-08-2024,Shipped
24479,1672,1610,3,17-08-2024,Processing
24480,986,2117,4,17-08-2024,Delivered
24481,4839,931,1,17-08-2024,Delivered
24482,2626,3033,2,17-08-2024,Processing
24483,3659,1868,4,17-08-2024,Delivered
24484,3262,2111,2,17-08-2024,Processing
24485,1311,3826,5,17-08-2024,Delivered
24486,2579,2432,1,17-08-2024,Delivered
24487,4494,2850,4,17-08-2024,Cancelled
24488,2948,687,5,17-08-2024,Shipped
24489,4164,394,2,17-08-2024,Delivered
24490,1521,3683,2,17-08-2024,Shipped
24491,1615,1217,4,17-08-2024,Shipped
24492,4821,3903,3,17-08-2024,Processing
24493,4981,4765,1,17-08-2024,Processing
24494,3424,1576,3,17-08-2024,Cancelled
24495,2562,2747,4,17-08-2024,Shipped
24496,4668,854,5,17-08-2024,Processing
24497,225,1651,2,17-08-2024,Processing
24498,2102,372,1,17-08-2024,Shipped
24499,4514,2951,3,17-08-2024,Delivered
24500,1303,2833,3,17-08-2024,Processing
24501,4953,3970,5,17-08-2024,Delivered
24502,3478,1386,5,17-08-2024,Shipped
24503,3435,612,3,17-08-2024,Cancelled
24504,1096,395,3,17-08-2024,Delivered
24505,4283,4179,3,17-08-2024,Cancelled
24506,4174,1289,2,17-08-2024,Cancelled
24507,434,761,2,17-08-2024,Shipped
24508,684,4014,2,17-08-2024,Cancelled
24509,205,1981,4,17-08-2024,Delivered
24510,3586,4361,3,17-08-2024,Cancelled
24511,2406,981,3,17-08-2024,Processing
24512,4841,3879,3,17-08-2024,Processing
